"nom_table";"CAM_PRS_IDE_COD";"CAM_PRS_IDE_LIB"
"CAM_PRS_IDE";"JDDA003";"Cervicocystopexie par bandelette par abord vaginal et par voie transcutanée, avec guidage endoscopique"
"CAM_PRS_IDE";"JDDB005";"Soutènement vésical par bandelette synthétique infra-urétrale, par voie transvaginale et par voie transobturatrice"
"CAM_PRS_IDE";"JDDB007";"Soutènement vésical par bandelette synthétique infra-urétrale, par voie transvaginale et par voie transrétropubienne, avec contrôle endoscopique"
"CAM_PRS_IDE";"JMBA001";"Plicature infra-urétrale, par abord vaginal"
"CAM_PRS_IDE";"JMDA001";"Soutènement vésical par myoplastie infra-urétrale, par abord vaginal"
"CAM_PRS_IDE";"JRPA001";"Section d'une bandelette synthétique infra-urétrale, par abord vaginal"
"CAM_PRS_IDE";"JRGA001";"Ablation d'une bandelette synthétique infra-urétrale, par abord vaginal"
"CAM_PRS_IDE";"JRGC001";"Ablation partielle d'une bandelette synthétique infra-urétrale, par colioscopie"
"CAM_PRS_IDE";"JRGA002";"Ablation partielle d'une bandelette synthétique infra-urétrale, par laparotomie"
"CAM_PRS_IDE";"JRGA004";"Ablation totale d'une bandelette synthétique infra-urétrale, par colioscopie et par abord vaginal"
"CAM_PRS_IDE";"JRGA003";"Ablation totale d'une bandelette synthétique infra-urétrale, par laparotomie et par abord vaginal"
"CAM_PRS_IDE";"JDCC016";"Suture de plaie ou de rupture de vessie, par colioscopie"
"CAM_PRS_IDE";"JDCA003";"Suture de plaie ou de rupture de vessie, par laparotomie"
"CAM_PRS_IDE";"JDMA001";"Entérocystoplastie d'agrandissement par anse détubulée, par laparotomie"
"CAM_PRS_IDE";"JDMA002";"Entérocystoplastie d'agrandissement avec réimplantation urétérovésicale bilatérale, par laparotomie"
"CAM_PRS_IDE";"JDSA008";"Fermeture de fistule vésicocutanée acquise, par abord direct"
"CAM_PRS_IDE";"JDSA011";"Fermeture de fistule vésicodigestive acquise, par laparotomie"
"CAM_PRS_IDE";"JDSA005";"Fermeture de fistule vésico-utérine acquise, par laparotomie"
"CAM_PRS_IDE";"JDSC024";"Fermeture de fistule vésicovaginale acquise, par colioscopie"
"CAM_PRS_IDE";"JDSA006";"Fermeture de fistule vésicovaginale acquise, par abord vaginal"
"CAM_PRS_IDE";"JDSA002";"Fermeture de fistule vésicovaginale acquise, par laparotomie"
"CAM_PRS_IDE";"JDFA007";"Résection d'un kyste ou d'une fistule du ligament ombilical médian [ouraque]"
"CAM_PRS_IDE";"JDFA012";"Exérèse de la plaque d'une exstrophie vésicale avec dérivation urinaire, sans ostéotomie du bassin"
"CAM_PRS_IDE";"JDFA013";"Exérèse de la plaque d'une exstrophie vésicale avec dérivation urinaire et cure unilatérale ou bilatérale de hernie de l'aine, sans ostéotomie du bassin"
"CAM_PRS_IDE";"JDFA010";"Exérèse de la plaque d'une exstrophie vésicale avec dérivation urinaire, avec ostéotomie du bassin"
"CAM_PRS_IDE";"JDSA003";"Fermeture d'une exstrophie vésicale avec allongement du pénis, sans ostéotomie du bassin"
"CAM_PRS_IDE";"JDSA007";"Fermeture d'une exstrophie vésicale avec allongement du pénis et cure unilatérale ou bilatérale de hernie de l'aine, sans ostéotomie du bassin"
"CAM_PRS_IDE";"JDSA009";"Fermeture d'une exstrophie vésicale avec allongement du pénis, avec ostéotomie du bassin"
"CAM_PRS_IDE";"JDSA004";"Fermeture d'une exstrophie vésicale avec allongement de l'urètre chez la fille, sans ostéotomie du bassin"
"CAM_PRS_IDE";"JDSA001";"Fermeture d'une exstrophie vésicale avec allongement de l'urètre chez la fille, avec ostéotomie du bassin"
"CAM_PRS_IDE";"JDPA001";"Myotomie du corps de la vessie pour agrandissement, par laparotomie"
"CAM_PRS_IDE";"JDLD002";"Instillation vésicale d'agent pharmacologique par cathétérisme urétral"
"CAM_PRS_IDE";"JDAD001";"Distension hydrostatique de la vessie"
"CAM_PRS_IDE";"JDLE332";"Injection de toxine botulique dans la musculeuse vésicale, par urétrocystoscopie"
"CAM_PRS_IDE";"JDPE001";"Incision de collet de diverticule de la vessie, par urétrocystoscopie"
"CAM_PRS_IDE";"JDPA002";"Cystotomie à visée thérapeutique, par laparotomie"
"CAM_PRS_IDE";"JDLA001";"Implantation vésicale de vecteur pour curiethérapie interstitielle de la vessie, par laparotomie"
"CAM_PRS_IDE";"JRRD001";"Séance de rééducation vésicosphinctérienne avec apprentissage des modes de déclenchement mictionnel ou de l'autosondage"
"CAM_PRS_IDE";"JELA004";"Pose d'une prothèse sphinctérienne urinaire péricervicale avec abord rétrovésical chez l'homme, par laparotomie"
"CAM_PRS_IDE";"JELA001";"Pose d'une prothèse sphinctérienne urinaire péricervicale chez la femme, par laparotomie"
"CAM_PRS_IDE";"JELA003";"Pose d'une prothèse sphinctérienne urinaire périurétroprostatique, par laparotomie"
"CAM_PRS_IDE";"JELA002";"Pose d'une prothèse sphinctérienne urinaire périurétrale pénienne ou bulbomembranacée [bulbomembraneuse], par abord direct"
"CAM_PRS_IDE";"JELB003";"Pose de prothèse sphinctérienne ajustable périurétrale chez l'homme, par voie transcutanée avec guidage radiologique"
"CAM_PRS_IDE";"JEGA004";"Ablation d'une prothèse sphinctérienne urinaire péricervicale ou périurétroprostatique chez l'homme, par laparotomie"
"CAM_PRS_IDE";"JEGA005";"Ablation d'une prothèse sphinctérienne urinaire péricervicale chez la femme, par laparotomie"
"CAM_PRS_IDE";"JEGA002";"Ablation d'une prothèse sphinctérienne urinaire périurétrale pénienne ou bulbomembranacée [bulbomembraneuse], par abord direct"
"CAM_PRS_IDE";"JEGB005";"Ablation de prothèse sphinctérienne ajustable périurétrale chez l'homme, par voie transcutanée"
"CAM_PRS_IDE";"JEKA007";"Changement du manchon gonflable d'une prothèse sphinctérienne urinaire péricervicale ou périurétroprostatique chez l'homme, par laparotomie"
"CAM_PRS_IDE";"JEKA006";"Changement du manchon gonflable d'une prothèse sphinctérienne urinaire péricervicale chez la femme, par laparotomie"
"CAM_PRS_IDE";"JEKA005";"Changement du manchon gonflable d'une prothèse sphinctérienne périurétrale pénienne ou bulbomembranacée [bulbomembraneuse], par abord direct"
"CAM_PRS_IDE";"JEKA010";"Changement d'élément ou repressurisation d'une prothèse sphinctérienne urinaire, par abord direct"
"CAM_PRS_IDE";"JEKA008";"Changement complet d'une prothèse sphinctérienne urinaire péricervicale ou périurétroprostatique chez l'homme, par laparotomie"
"CAM_PRS_IDE";"JEKA009";"Changement complet d'une prothèse sphinctérienne urinaire péricervicale chez la femme, par laparotomie"
"CAM_PRS_IDE";"JEKA002";"Changement complet d'une prothèse sphinctérienne urinaire périurétrale pénienne ou bulbomembranacée [bulbomembraneuse], par abord direct"
"CAM_PRS_IDE";"JEKB006";"Changement de prothèse sphinctérienne ajustable périurétrale chez l'homme, par voie transcutanée avec guidage radiologique"
"CAM_PRS_IDE";"JELE002";"Pose d'une endoprothèse de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JELE003";"Pose d'une endoprothèse de l'urètre cervicoprostatique, par endoscopie"
"CAM_PRS_IDE";"JEGE002";"Ablation d'une endoprothèse temporaire de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEGE004";"Ablation d'une endoprothèse définitive de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEKE001";"Changement d'une endoprothèse de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEAD001";"Dilatation de sténose de l'urètre à l'aveugle"
"CAM_PRS_IDE";"JEAH001";"Dilatation de sténose de l'urètre, avec contrôle radiologique"
"CAM_PRS_IDE";"JEGE001";"Ablation de corps étranger de l'urètre, par urétroscopie"
"CAM_PRS_IDE";"JEGA003";"Ablation de corps étranger de l'urètre, par abord direct"
"CAM_PRS_IDE";"JDPE002";"Incision cervicale ou cervicoprostatique, par endoscopie"
"CAM_PRS_IDE";"JEPE001";"Incision du sphincter strié de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEPH001";"Incision de valve de l'urètre par endoscopie, avec contrôle radiologique"
"CAM_PRS_IDE";"JECE001";"Ouverture de diverticule de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEPD001";"Urétrotomie interne à l'aveugle"
"CAM_PRS_IDE";"JEPD002";"Urétrotomie interne méatique ou rétroméatique à l'aveugle"
"CAM_PRS_IDE";"JEPE002";"Urétrotomie, par endoscopie"
"CAM_PRS_IDE";"JEPA001";"Mise à plat de sténose de l'urètre postérieur"
"CAM_PRS_IDE";"JEPA006";"Mise à plat de sténose de l'urètre antérieur"
"CAM_PRS_IDE";"JENE001";"Destruction de lésion de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEGE003";"Épilation de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JDFE003";"Résection du col de la vessie, par endoscopie"
"CAM_PRS_IDE";"JDFA018";"Résection ou incision du col de la vessie, par abord direct"
"CAM_PRS_IDE";"JEFE003";"Résection du sphincter strié de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEFE001";"Résection de tumeur de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEFE004";"Résection de sténose de l'urètre à l'anse coupante, par endoscopie"
"CAM_PRS_IDE";"JEFE005";"Résection de valve de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JEFA002";"Exérèse de diverticule de l'urètre, par abord direct"
"CAM_PRS_IDE";"JEFA003";"Exérèse de lésion du méat urétral chez la femme, par abord direct"
"CAM_PRS_IDE";"JEFA004";"Urétrectomie partielle avec urétrostomie cutanée"
"CAM_PRS_IDE";"JEFA010";"Résection-anastomose de l'urètre postérieur, par laparotomie sans abord transsymphysaire"
"CAM_PRS_IDE";"JEFA012";"Résection-anastomose de l'urètre postérieur, par laparotomie avec abord transsymphysaire"
"CAM_PRS_IDE";"JEFA009";"Résection-anastomose de l'urètre membranacé [membraneux], par abord périnéal"
"CAM_PRS_IDE";"JEFA011";"Résection-anastomose de l'urètre bulbaire, par abord périnéal"
"CAM_PRS_IDE";"JEFA008";"Résection-anastomose de l'urètre antérieur, par abord pénoscrotal"
"CAM_PRS_IDE";"JEFA007";"Urétrectomie totale"
"CAM_PRS_IDE";"JEFA001";"Résection et modelage d'une urétrocèle après urétroplastie"
"CAM_PRS_IDE";"JEPA007";"Libération de l'urètre [Urétrolyse], par abord direct"
"CAM_PRS_IDE";"JEEE001";"Alignement de rupture traumatique de l'urètre, par endoscopie"
"CAM_PRS_IDE";"JECA002";"Suture de plaie de l'urètre périnéal"
"CAM_PRS_IDE";"JDMA003";"Reconstruction du col de la vessie, par laparotomie"
"CAM_PRS_IDE";"JEMA002";"Urétrocervicoplastie de continence, par laparotomie"
"CAM_PRS_IDE";"JEMA018";"Urétrocervicoplastie de continence avec réimplantation urétérovésicale et création de montage antireflux, par laparotomie"
"CAM_PRS_IDE";"JEMA001";"Urétrocervicoplastie de continence avec entérocystoplastie d'agrandissement, par laparotomie"
"CAM_PRS_IDE";"JEMA023";"Plastie de l'urètre postérieur par lambeau libre"
"CAM_PRS_IDE";"JEMA005";"Plastie de l'urètre postérieur par lambeau pédiculé"
"CAM_PRS_IDE";"JEMA010";"Plastie de l'urètre antérieur par lambeau libre"
"CAM_PRS_IDE";"JEMA007";"Plastie de l'urètre antérieur par lambeau pédiculé"
"CAM_PRS_IDE";"JEMA022";"Reconstruction de l'urètre postérieur après mise à plat"
"CAM_PRS_IDE";"JEMA015";"Reconstruction de l'urètre antérieur après mise à plat"
"CAM_PRS_IDE";"JEMA009";"Urétroplastie chez la femme"
"CAM_PRS_IDE";"JEMA012";"Urétroplastie balanique ou rétroméatique"
"CAM_PRS_IDE";"JEMA011";"Méatoplastie de l'urètre par abord direct, chez le garçon"
"CAM_PRS_IDE";"JEMA013";"Méatoplastie de l'urètre par abord direct, chez la fille"
"CAM_PRS_IDE";"JEMA017";"Méatoplastie ou méatotomie urétrale sans lambeau, chez l'adulte"
"CAM_PRS_IDE";"JEMA016";"Méatoplastie de l'urètre avec lambeau préputial ou cutané, chez l'adulte"
"CAM_PRS_IDE";"JEMA003";"Retouche de cicatrice cutanée après urétroplastie"
"CAM_PRS_IDE";"JELD001";"Injection sousmuqueuse périurétrocervicale de matériel hétérologue par voie transvaginale, avec guidage endoscopique"
"CAM_PRS_IDE";"JELE001";"Injection sousmuqueuse intra-urétrale de matériel hétérologue, par endoscopie"
"CAM_PRS_IDE";"JESA003";"Fermeture de fistule cutanée de l'urètre"
"CAM_PRS_IDE";"JESA005";"Fermeture de fistule urétro-prostato-rectale, par abord anal transsphinctérien"
"CAM_PRS_IDE";"JESA004";"Fermeture de fistule urétro-prostato-rectale, par laparotomie"
"CAM_PRS_IDE";"JESA001";"Fermeture de fistule urétro-prostato-rectale, par abord périnéal"
"CAM_PRS_IDE";"JDSA010";"Fermeture du col de la vessie pour cystostomie cutanée continente"
"CAM_PRS_IDE";"JECA001";"Urétrostomie cutanée"
"CAM_PRS_IDE";"JEFA005";"Exérèse d'un urètre surnuméraire"
"CAM_PRS_IDE";"JEMA004";"Urétroplastie pour méga-urètre congénital"
"CAM_PRS_IDE";"JEAA001";"Allongement intravésical de l'urètre"
"CAM_PRS_IDE";"JEMA006";"Urétroplastie pour hypospadias périnéoscrotal avec redressement du pénis"
"CAM_PRS_IDE";"JEMA020";"Urétroplastie pour hypospadias pénien postérieur ou moyen sans redressement du pénis"
"CAM_PRS_IDE";"JEMA019";"Urétroplastie pour hypospadias pénien postérieur ou moyen avec redressement du pénis"
"CAM_PRS_IDE";"JEMA021";"Urétroplastie pour hypospadias balanique ou pénien antérieur, sans reconstruction du prépuce"
"CAM_PRS_IDE";"JEMA014";"Urétroplastie pour hypospadias balanique ou pénien antérieur, avec reconstruction du prépuce"
"CAM_PRS_IDE";"JGNE003";"Destruction d'une hypertrophie de la prostate par radiofréquence, par urétrocystoscopie avec guidage échographique"
"CAM_PRS_IDE";"JGNE171";"Destruction d'une hypertrophie de la prostate par laser [photovaporisation], par urétrocystoscopie"
"CAM_PRS_IDE";"JGNJ900";"Destruction de lésion de la prostate par ultrasons focalisés de haute intensité, par voie rectale"
"CAM_PRS_IDE";"JGND002";"Cryothérapie de la prostate"
"CAM_PRS_IDE";"JGJB001";"Évacuation de collection de la prostate, par voie transrectale ou transpérinéale avec guidage au doigt"
"CAM_PRS_IDE";"JGFA016";"Résection ou marsupialisation de collection de la prostate ou de diverticule de l'urètre, par urétrocystoscopie"
"CAM_PRS_IDE";"JGFE004";"Résection et/ou désobstruction des conduits éjaculateurs, par urétrocystoscopie"
"CAM_PRS_IDE";"JGFE023";"Résection d'une hypertrophie de la prostate sans laser, par urétrocystoscopie"
"CAM_PRS_IDE";"JGFE365";"Résection d'une hypertrophie de la prostate avec laser, par urétrocystoscopie"
"CAM_PRS_IDE";"JGFA014";"Résection palliative de la prostate [Recalibrage de l'urètre], par urétrocystoscopie"
"CAM_PRS_IDE";"JGFA005";"Adénomectomie transvésicale de la prostate, par laparotomie"
"CAM_PRS_IDE";"JGFA009";"Adénomectomie rétropubienne ou transcapsulaire de la prostate, par laparotomie"
"CAM_PRS_IDE";"JGFA007";"Exérèse rétrovésicale ou transvésicale de l'utricule de la prostate, par laparotomie"
"CAM_PRS_IDE";"JGFC045";"Exérèse des vésicules séminales, par colioscopie"
"CAM_PRS_IDE";"JGFA008";"Exérèse des vésicules séminales, par laparotomie"
"CAM_PRS_IDE";"JGFC001";"Vésiculoprostatectomie totale, par colioscopie"
"CAM_PRS_IDE";"JGFA006";"Vésiculoprostatectomie totale, par laparotomie"
"CAM_PRS_IDE";"JGFA011";"Vésiculoprostatectomie totale, par abord périnéal"
"CAM_PRS_IDE";"JDFA024";"Vésiculo-prostato-cystectomie totale, par laparotomie"
"CAM_PRS_IDE";"JDFA023";"Vésiculo-prostato-cystectomie totale avec urétérostomie cutanée, par laparotomie"
"CAM_PRS_IDE";"JDFA025";"Vésiculo-prostato-cystectomie totale avec urétérostomie cutanée transintestinale par anse non détubulée, par laparotomie"
"CAM_PRS_IDE";"JDFA020";"Vésiculo-prostato-cystectomie totale avec urétérostomie cutanée transintestinale par anse détubulée continente, par laparotomie"
"CAM_PRS_IDE";"JDFA019";"Vésiculo-prostato-cystectomie totale avec anastomose urétérocolique directe, par laparotomie"
"CAM_PRS_IDE";"JDFA022";"Vésiculo-prostato-cystectomie totale avec anastomose urétérocolique et confection d'un réservoir détubulé rectosigmoïdien ou iléo-recto-sigmoïdien, par laparotomie"
"CAM_PRS_IDE";"JDFA021";"Vésiculo-prostato-cystectomie totale avec entérocystoplastie de remplacement [néovessie] orthotopique par anse détubulée, par laparotomie"
"CAM_PRS_IDE";"JHFA012";"Exérèse de lésion du testicule, par abord scrotal"
"CAM_PRS_IDE";"JHFA010";"Pulpectomie testiculaire unilatérale ou bilatérale, par abord scrotal"
"CAM_PRS_IDE";"JHFA017";"Orchidectomie, par abord scrotal"
"CAM_PRS_IDE";"JHFA005";"Orchidectomie, par abord inguinal"
"CAM_PRS_IDE";"JHFA006";"Orchidectomie avec pose de prothèse testiculaire, par abord inguinal"
"CAM_PRS_IDE";"JHFA008";"Orchidectomie élargie au cordon spermatique [Orchiépididymectomie], par abord inguinal"
"CAM_PRS_IDE";"JHFA001";"Exérèse d'un kyste du cordon spermatique chez l'adulte, par abord inguinal"
"CAM_PRS_IDE";"JHFA004";"Exérèse d'un kyste de l'épididyme, par abord scrotal"
"CAM_PRS_IDE";"JHFA019";"Résection d'une hydrocèle abdominoscrotale, par laparotomie ou par abord inguinal"
"CAM_PRS_IDE";"JHFA013";"Résection de la tunique vaginale du testicule, par abord scrotal"
"CAM_PRS_IDE";"JHFA014";"Épididymectomie, par abord scrotal"
"CAM_PRS_IDE";"JHLA005";"Pose d'une prothèse de testicule, par abord inguinal"
"CAM_PRS_IDE";"JHGA002";"Ablation d'une prothèse de testicule"
"CAM_PRS_IDE";"JHKA002";"Changement d'une prothèse de testicule, par abord inguinal"
"CAM_PRS_IDE";"JHCA006";"Suture de rupture du testicule, par abord scrotal"
"CAM_PRS_IDE";"JHCA005";"Anastomose épididymodéférentielle, par abord scrotal"
"CAM_PRS_IDE";"JHCA002";"Anastomose déférentodéférentielle, par abord scrotal"
"CAM_PRS_IDE";"JHEP002";"Détorsion manuelle du cordon spermatique"
"CAM_PRS_IDE";"JHEA009";"Détorsion du cordon spermatique ou exérèse des annexes du testicule, par abord direct"
"CAM_PRS_IDE";"JHEA010";"Détorsion du cordon spermatique avec orchidopexie unilatérale ou bilatérale, par abord direct"
"CAM_PRS_IDE";"JHDA001";"Orchidopexie, par abord scrotal"
