"nom_table";"TEC_COL";"ALD_030_COD";"CAT_CIM_COD";"CIM_COD";"CIM_LIB";"VER_CPT_COD";"VER_CPT_DTE";"CAT_TUM_COD";"CPT_COP_NUM"
"IR_CIM_V";0;99;"P54";"P540";"Hématémèse néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P541";"Mélæna néonatal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P542";"Hémorragie rectale néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P543";"Autres hémorragies gastro-intestinales néonatales";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P544";"Hémorragie surrénalienne néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P545";"Hémorragie cutanée néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P546";"Hémorragie vaginale néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P548";"Autres hémorragies néonatales précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P54";"P549";"Hémorragie néonatale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P55";"P55";"Maladie hémolytique du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P55";"P550";"Iso-immunisation Rh du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P55";"P551";"Iso-immunisation ABO du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P55";"P558";"Autres maladies hémolytiques du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P55";"P559";"Maladie hémolytique du foetus et du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P56";"P56";"Anasarque foetoplacentaire due à une maladie hémolytique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P56";"P560";"Anasarque foetoplacentaire due à une iso-immunisation";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P56";"P569";"Anasarque fotoeplacentaire due à des maladies hémolytiques, autres et sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P57";"P57";"Ictère nucléaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P57";"P570";"Ictère nucléaire dû à une iso-immunisation";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P57";"P578";"Autres formes précisées d'ictère nucléaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P57";"P579";"Ictère nucléaire, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P58";"Ictère néonatal dû à d'autres hémolyses excessives";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P580";"Ictère néonatal dû à des contusions";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P581";"Ictère néonatal dû à un saignement";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P582";"Ictère néonatal dû à une infection";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P583";"Ictère néonatal dû à une polycythémie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P584";"Ictère néonatal dû à des médicaments ou des toxines transmis par la mère ou administrés au nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P585";"Ictère néonatal dû à une déglutition de sang maternel";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P588";"Ictère néonatal dû à d'autres hémolyses excessives précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P58";"P589";"Ictère néonatal dû à une hémolyse excessive, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P59";"Ictère néonatal dû à des causes autres et sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P590";"Ictère néonatal associé à un accouchement avant terme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P591";"""""Syndrome de la """"""""bile épaisse""""""""""""";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P592";"Ictère néonatal dû à des lésions hépatocellulaires, autres et sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P593";"Ictère néonatal dû à des inhibiteurs de la lactation";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P598";"Ictère néonatal dû à d'autres causes précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P59";"P599";"Ictère néonatal, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P60";"P60";"Coagulation intravasculaire disséminée chez le foetus et le nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P61";"Autres affections hématologiques de la période périnatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P610";"Thrombopénie néonatale transitoire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P611";"Polycythémie du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P612";"Anémie de la prématurité";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P613";"Anémie congénitale par perte de sang foetal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P614";"Autres anémies congénitales, non classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P615";"Neutropénie néonatale transitoire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P616";"Autres affections transitoires de la coagulation pendant la période néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P618";"Autres affections hématologiques précisées de la période périnatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P61";"P619";"Affection hématologique de la période périnatale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P70";"Anomalies transitoires du métabolisme des glucides spécifiques du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P700";"Syndrome de l'enfant dont la mère a un diabète de la grossesse";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P701";"Syndrome de l'enfant de mère diabétique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P702";"Diabète sucré néonatal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P703";"Hypoglycémie néonatale iatrogène";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P704";"Autres hypoglycémies néonatales";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P708";"Autres anomalies transitoires du métabolisme des glucides chez le foetus et le nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P70";"P709";"Anomalie transitoire du métabolisme des glucides chez le foetus et le nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P71";"P71";"Anomalies transitoires du métabolisme du calcium et du magnésium du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P71";"P710";"Hypocalcémie du nouveau-né, due au lait de vache";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P71";"P711";"Autres hypocalcémies du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P71";"P712";"Hypomagnésémie néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9970";"Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Occipito-cervicale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9971";"Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Cervico-thoracique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9972";"Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Thoraco-lombaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9973";"Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Lombo-sacrée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9974";"Rétrécissement des espaces intervertébraux par tissu conjonctif et discal - Sacro-coccygienne, sacro-iliaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M998";"Autres lésions biomécaniques";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9980";"Autres lésions biomécaniques - Tête ou occipito-cervicale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9981";"Autres lésions biomécaniques - Région cervicale/Cervico-thoracique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9982";"Autres lésions biomécaniques - Région thoracique/Thoraco-lombaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9983";"Autres lésions biomécaniques - Région lombaire/Lombo-sacrée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9984";"Autres lésions biomécaniques - Région sacrée/Sacro-coccygienne, sacro-iliaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9985";"Autres lésions biomécaniques - Région pelvienne/Hanche, pubis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M96";"M963";"Cyphose après laminectomie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M96";"M964";"Lordose après chirurgie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M96";"M965";"Scoliose après irradiation";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M96";"M966";"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M96";"M968";"Autres affections du système ostéo-articulaire et des muscles après un acte à visée diagnostique et thérapeutique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M96";"M969";"Affection du système ostéo-articulaire et des muscles après un acte à visée diagnostique et thérapeutique, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M99";"Lésions biomécaniques, non classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M990";"Dysfonctionnement segmentaire et somatique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9900";"Dysfonctionnement segmentaire et somatique - Tête ou occipito-cervicale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9901";"Dysfonctionnement segmentaire et somatique - Région cervicale/Cervico-thoracique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9902";"Dysfonctionnement segmentaire et somatique - Région thoracique/Thoraco-lombaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9903";"Dysfonctionnement segmentaire et somatique - Région lombaire/Lombo-sacrée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9904";"Dysfonctionnement segmentaire et somatique - Région sacrée/Sacro-coccygienne, sacro-iliaque";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9905";"Dysfonctionnement segmentaire et somatique - Région pelvienne/Hanche, pubis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9906";"Dysfonctionnement segmentaire et somatique - Membre inférieur";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9907";"Dysfonctionnement segmentaire et somatique - Membre supérieur/Acromio-claviculaire, sterno-claviculaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9908";"Dysfonctionnement segmentaire et somatique - Cage thoracique/Costo-chondrale, costo-vertébrale, sterno-chondrale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9909";"Dysfonctionnement segmentaire et somatique - Abdomen et autre";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M991";"Subluxation complexe (vertébrale)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9910";"Subluxation complexe (vertébrale) - Tête ou occipito-cervicale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9911";"Subluxation complexe (vertébrale) - Région cervicale/Cervico-thoracique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"M99";"M9912";"Subluxation complexe (vertébrale) - Région thoracique/Thoraco-lombaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P74";"P749";"Anomalie métabolique transitoire du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P75";"P75";"Iléus méconial dans la fibrose kystique (E84.1?)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P76";"P76";"Autres occlusions intestinales du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P76";"P760";"Syndrome du bouchon méconial";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P76";"P761";"Iléus transitoire du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P76";"P762";"Occlusion intestinale due à un lait épaissi";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P76";"P768";"Autres occlusions intestinales précisées du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P76";"P769";"Occlusion intestinale du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P77";"P77";"Entérocolite nécrosante du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P78";"Autres affections périnatales de l'appareil digestif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P780";"Perforation intestinale périnatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P781";"Autres péritonites néonatales";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P782";"Hématémèse et mélæna néonatals dus à une déglutition de sang maternel";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P783";"Diarrhée (non infectieuse) néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P788";"Autres affections périnatales précisées de l'appareil digestif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P78";"P789";"Affection périnatale de l'appareil digestif, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P80";"P80";"Hypothermie du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P80";"P800";"Syndrome hypothermique du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P80";"P808";"Autres formes d'hypothermie du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P80";"P809";"Hypothermie du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P81";"P81";"Autres troubles de la régulation thermique du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P81";"P810";"Hyperthermie du nouveau-né due à l'environnement";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P81";"P818";"Autres troubles précisés de la régulation thermique du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P81";"P819";"Trouble de la régulation thermique du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P83";"Autres affections des téguments spécifiques du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P830";"Sclérème du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P831";"Érythème toxique du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P832";"Anasarque foetoplacentaire (non due à une maladie hémolytique)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P833";"Oedèmes, autres et sans précision, spécifiques du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P834";"Engorgement du sein chez le nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P835";"Hydrocèle congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P836";"Polype ombilical du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P838";"Autres affections précisées des téguments spécifiques du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P83";"P839";"Affection des téguments spécifiques du foetus et du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P90";"P90";"Convulsions du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P91";"Autres affections cérébrales du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P910";"Ischémie cérébrale néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P911";"Kystes périventriculaires acquis du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P912";"Leucomalacie cérébrale néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P913";"Irritabilité cérébrale du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P914";"Baisse de l'activité cérébrale du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P915";"Coma du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P916";"Encéphalopathie anoxo-ischémique [hypoxique ischémique] du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P918";"Autres affections cérébrales précisées du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P91";"P919";"Affection cérébrale du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P92";"Problèmes alimentaires du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P920";"Vomissements du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P921";"Régurgitation et mérycisme du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P922";"Alimentation lente du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P923";"Sous-alimentation du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P924";"Suralimentation du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P925";"Alimentation au sein difficile chez le nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P928";"Autres problèmes alimentaires du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P92";"P929";"Problème alimentaire du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P93";"P93";"Réactions et intoxications médicamenteuses du foetus et du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P94";"P94";"Anomalies du tonus musculaire du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P94";"P940";"Myasthénie transitoire néonatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P94";"P941";"Hypertonie congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P94";"P942";"Hypotonie congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P94";"P948";"Autres anomalies du tonus musculaire du nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P94";"P949";"Anomalie du tonus musculaire du nouveau-né, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P95";"P95";"Mort foetale de cause non précisée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P96";"Autres affections dont l'origine se situe dans la période périnatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P960";"Insuffisance rénale congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P961";"Symptômes néonatals de privation dus à la toxicomanie de la mère";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P962";"Symptômes de privation d'une utilisation thérapeutique de médicaments chez le nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P963";"Retard de fermeture des sutures crâniennes";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P964";"Interruption de la grossesse affectant le foetus et le nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P965";"Complications consécutives à des actes à visée diagnostique et thérapeutique intra-utérins, non classées ailleurs, foetus et nouveau-né";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P968";"Autres affections précisées dont l'origine se situe dans la période périnatale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"P96";"P969";"Affection dont l'origine se situe dans la période périnatale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q00";"Q00";"Anencéphalie et malformations similaires";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q00";"Q000";"Anencéphalie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q00";"Q001";"Cranio-rachischisis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q00";"Q002";"Iniencéphalie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q01";"Q01";"Encéphalocèle";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q01";"Q010";"Encéphalocèle frontale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q01";"Q011";"Encéphalocèle naso-frontale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q01";"Q012";"Encéphalocèle occipitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q01";"Q018";"Encéphalocèle d'autres localisations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q01";"Q019";"Encéphalocèle, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q02";"Q02";"Microcéphalie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q03";"Q03";"Hydrocéphalie congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q03";"Q030";"Malformations de l'aqueduc de Sylvius";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q03";"Q031";"Atrésie des fentes de Luschka et du foramen de Magendie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q03";"Q038";"Autres hydrocéphalies congénitales";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q03";"Q039";"Hydrocéphalie congénitale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"Q04";"Q04";"Autres malformations congénitales de l'encéphale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"Q04";"Q040";"Malformations congénitales du corps calleux";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;23;"Q04";"Q041";"Arhinencéphalie";"V8.0";"02JUL2017:00:00:00";NA;NA
