CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9351824;R;DOCETAXEL HOSPIRA 10 MG/ML Solution à diluer pour perfusion en flacon de 2 ml;06/05/2011;;;HOSPIRA FRANCE;28/02/2012;01/09/2011;69,84;71,31;N;22.0;06/05/2011;100.0;;;06/05/2011;1,16;1,16;1,16;1,16;;;;;DOCETAXEL HOSPIRA 10 MG/ML Solution à diluer pour perfusion en flacon de 2 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9351830;R;DOCETAXEL HOSPIRA 10 MG/ML Solution à diluer pour perfusion en flacon de 8 ml;06/05/2011;;;HOSPIRA FRANCE;28/02/2012;01/09/2011;271,6;277,3;N;22.0;06/05/2011;100.0;;;06/05/2011;1,16;1,16;1,16;1,16;;;;;DOCETAXEL HOSPIRA 10 MG/ML Solution à diluer pour perfusion en flacon de 8 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9352410;R;NORVIR 100 MG Comprimé pelliculé;14/08/2010;;;ABB VIE;14/12/2018;01/01/2019;0,392;0,4;N;22.0;14/08/2010;100.0;;;14/08/2010;1,16;1,16;1,16;1,16;;;;;NORVIR 100 MG Comprimé pelliculé;;D;15.0;COMPRIME;307.0;COMPRIME PELLICULE;;;;J05AE03;RITONAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;O;N;N
9352516;R;KIOVIG 100 MG/ML INJ FL300ML;23/12/2010;;;SHIRE FRANCE;14/03/2019;01/04/2018;1188,45;1213,41;N;22.0;23/12/2010;100.0;;;23/12/2010;1,16;1,16;1,16;1,16;;;;;KIOVIG 100 MG/ML INJ FL300ML;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9352516;T;KIOVIG 100 MG/ML INJ FL300ML;22/01/2011;;;SHIRE FRANCE;14/03/2019;01/04/2018;1188,45;1213,41;;;;;;;22/01/2011;1,16;1,16;1,16;1,16;22/01/2011;;22/01/2011;;KIOVIG 100 MG/ML INJ FL300ML;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;N;O;N;N;N
9352568;R;TEMOMEDAC 100 MG Gélu;08/12/2010;;;MEDAC;14/12/2018;01/01/2019;10,367;10,58;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOMEDAC 100 MG Gélu;;;;;;;;;;;;;;;;;;
9352574;R;TEMOMEDAC 140 MG Gélu;08/12/2010;;;MEDAC;14/12/2018;01/01/2019;14,515;14,82;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOMEDAC 140 MG Gélu;;;;;;;;;;;;;;;;;;
9352580;R;TEMOMEDAC 180 MG Gélule;08/12/2010;;;MEDAC;14/12/2018;01/01/2019;18,662;19,05;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOMEDAC 180 MG Gélule;;;;;;;;;;;;;;;;;;
9365950;T;JEVTANA 60 MG 1 Boîte de 2, flacon (verre), solution à diluer : 1,5 ml , solvant : 4,5 ml, boîte 1 flacon + 1 flacon, solution à diluer et;31/07/2013;;;SANOFI AVENTIS FRANCE;17/01/2014;31/07/2013;4100;4186,1;;;;;;;31/07/2013;1,16;1,16;1,16;1,16;31/07/2013;;31/07/2013;;JEVTANA 60 MG 1 Boîte de 2, flacon (verre), solution à diluer : 1,5 ml , solvant : 4,5 ml, boîte 1 flacon + 1 flacon, solution à diluer et; solvant pour solution pour perfusion;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD04;CABAZITAXEL;L01X9;AUTRES ANTINEOPLASIQUES;N;O;N;O;N
9366116;R;NORVIR 80 MG/ML solution buvable en flacon de 90 ml, boîte de 1 flacon + 1 seringue doseuse;13/06/2012;;;ABBOTT FRANCE;14/02/2013;01/07/2013;49,8;50,85;N;22.0;13/06/2012;100.0;;;13/06/2012;1,16;1,16;1,16;1,16;;;;;NORVIR 80 MG/ML solution buvable en flacon de 90 ml, boîte de 1 flacon + 1 seringue doseuse;;S;48.0;SOLUTION;292.0;SOLUTION BUVABLE;;;;J05AE03;RITONAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;O;N;N
9366441;R;PACLITAXEL KABI 6 MG/ML Solution à diluer pour perfusion en flacon de 100 ml;23/11/2011;;;FRESENIUS KABI FRANCE;25/11/2016;01/12/2016;171;174,59;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;PACLITAXEL KABI 6 MG/ML Solution à diluer pour perfusion en flacon de 100 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD01;PACLITAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9366458;R;PACLITAXEL KABI 6 MG/ML Solution à diluer pour perfusion en flacon de 25 ml;23/11/2011;;;FRESENIUS KABI FRANCE;25/11/2016;01/12/2016;42,75;43,65;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;PACLITAXEL KABI 6 MG/ML Solution à diluer pour perfusion en flacon de 25 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD01;PACLITAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9366636;R;DOCETAXEL ACTAVIS 20 MG/ML solution à diluer pour perfusion, flacon de 1 ml;05/04/2012;;;ACTAVIS FRANCE;04/04/2012;05/04/2012;69,84;71,31;N;22.0;05/04/2012;100.0;;;05/04/2012;1,16;1,16;1,16;1,16;;;;;DOCETAXEL ACTAVIS 20 MG/ML solution à diluer pour perfusion, flacon de 1 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9366642;R;DOCETAXEL ACTAVIS 20 MG/ML solution à diluer pour perfusion, flacon de 4 ml;05/04/2012;;;ACTAVIS FRANCE;04/04/2012;05/04/2012;271,6;277,3;N;22.0;05/04/2012;100.0;;;05/04/2012;1,16;1,16;1,16;1,16;;;;;DOCETAXEL ACTAVIS 20 MG/ML solution à diluer pour perfusion, flacon de 4 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9366659;R;DOCETAXEL ACTAVIS 20 MG/ML solution à diluer pour perfusion, flacon de 7 ml;05/04/2012;;;ACTAVIS FRANCE;04/04/2012;05/04/2012;461,04;470,72;N;22.0;05/04/2012;100.0;;;05/04/2012;1,16;1,16;1,16;1,16;;;;;DOCETAXEL ACTAVIS 20 MG/ML solution à diluer pour perfusion, flacon de 7 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9319708;R;EPIRUBICINE ACTAVIS 2 MG/ML Solution pour perfusion en flacon de 10 ml;04/04/2009;;;ACTAVIS FRANCE;19/02/2010;01/01/2010;35;35,74;N;22.0;04/04/2009;100.0;04/04/2009;;04/04/2009;1,16;1,16;1,16;1,16;;;;;EPIRUBICINE ACTAVIS 2 MG/ML Solution pour perfusion en flacon de 10 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9319714;R;EPIRUBICINE ACTAVIS 2 MG/ML Solution pour perfusion en flacon de 50 ml;04/04/2009;;;ACTAVIS FRANCE;19/02/2010;01/01/2010;132;134,77;N;22.0;04/04/2009;100.0;04/04/2009;;04/04/2009;1,16;1,16;1,16;1,16;;;;;EPIRUBICINE ACTAVIS 2 MG/ML Solution pour perfusion en flacon de 50 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9319720;R;OXALIPLATIN. ACT 5MG/ML 100MG poudre pour solution pour perfusion, flacon de 100 mg;04/04/2009;;;ACTAVIS FRANCE;19/12/2017;20/12/2017;61,2;62,49;N;22.0;04/04/2009;100.0;04/04/2009;;04/04/2009;1,16;1,16;1,16;1,16;;;;;OXALIPLATIN. ACT 5MG/ML 100MG poudre pour solution pour perfusion, flacon de 100 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01XA03;OXALIPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9319737;R;OXALIPLATIN. ACT 5MG/ML 50MG poudre pour solution pour perfusion, flacon de 50 mg;04/04/2009;;;ACTAVIS FRANCE;19/12/2017;20/12/2017;30,6;31,24;N;22.0;04/04/2009;100.0;04/04/2009;;04/04/2009;1,16;1,16;1,16;1,16;;;;;OXALIPLATIN. ACT 5MG/ML 50MG poudre pour solution pour perfusion, flacon de 50 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01XA03;OXALIPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9320054;R;CARBOPLATINE INTAS 10 MG/ML Solution pour perfusion en flacon de 15 ml;28/05/2010;;;ACCORD HEALTHCARE LTD;27/05/2010;28/05/2010;9;9,19;N;22.0;28/05/2010;100.0;28/05/2010;;28/05/2010;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE INTAS 10 MG/ML Solution pour perfusion en flacon de 15 ml;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9320060;R;CARBOPLATINE INTAS 10 MG/ML Solution pour perfusion en flacon de 45 ml;28/05/2010;;;ACCORD HEALTHCARE LTD;27/05/2010;28/05/2010;19;19,4;N;22.0;28/05/2010;100.0;28/05/2010;;28/05/2010;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE INTAS 10 MG/ML Solution pour perfusion en flacon de 45 ml;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9320077;R;CARBOPLATINE INTAS 10 MG/ML Solution pour perfusion en flacon de 5 ml;28/05/2010;;;ACCORD HEALTHCARE LTD;27/05/2010;28/05/2010;5;5,11;N;22.0;28/05/2010;100.0;28/05/2010;;28/05/2010;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE INTAS 10 MG/ML Solution pour perfusion en flacon de 5 ml;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9338516;R;MOZOBIL 20 MG/ML Solution injectable;02/04/2010;;;SANOFI AVENTIS FRANCE;31/08/2016;01/09/2016;5482;5597,12;N;22.0;02/04/2010;100.0;;;02/04/2010;1,16;1,16;1,16;1,16;;;;;MOZOBIL 20 MG/ML Solution injectable;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;16,8;MG;INJECTABLE;L03AX16;PLERIXAFOR;L03A9;TOUS AUTRES IMMUNOSTIMULANTS, INTERFERONS EXCLUS;N;O;N;O;O
9338516;T;MOZOBIL 20 MG/ML Solution injectable;26/03/2010;;;SANOFI AVENTIS FRANCE;31/08/2016;01/09/2016;5482;5597,12;;;;;;;26/03/2010;1,16;1,16;1,16;1,16;26/03/2010;;26/03/2010;;MOZOBIL 20 MG/ML Solution injectable;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;16,8;MG;INJECTABLE;L03AX16;PLERIXAFOR;L03A9;TOUS AUTRES IMMUNOSTIMULANTS, INTERFERONS EXCLUS;N;O;N;O;O
9339177;R;PREZISTA 150 MG Comprimé pelliculé;20/10/2010;;;JANSSEN-CILAG;30/11/2018;28/02/2019;1,442;1,47;N;22.0;20/10/2010;100.0;;;20/10/2010;1,16;1,16;1,16;1,16;;;;;PREZISTA 150 MG Comprimé pelliculé;;D;15.0;COMPRIME;307.0;COMPRIME PELLICULE;;;;J05AE10;DARUNAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;O;N;N
9339183;R;PREZISTA 75 MG Comprimé pelliculé;20/10/2010;;;JANSSEN-CILAG;30/11/2018;28/02/2019;0,721;0,74;N;22.0;20/10/2010;100.0;;;20/10/2010;1,16;1,16;1,16;1,16;;;;;PREZISTA 75 MG Comprimé pelliculé;;D;15.0;COMPRIME;307.0;COMPRIME PELLICULE;;;;J05AE10;DARUNAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;O;N;N
9339272;R;OXALIPLATIN.KBI 5MG/ML 10ML +P Solution à diluer pour perfusion en flacon de 10 ml;13/01/2010;;;FRESENIUS KABI FRANCE;19/12/2017;20/12/2017;30,6;31,24;N;22.0;13/01/2010;100.0;13/01/2010;;13/01/2010;1,16;1,16;1,16;1,16;;;;;OXALIPLATIN.KBI 5MG/ML 10ML +P Solution à diluer pour perfusion en flacon de 10 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XA03;OXALIPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9339289;R;OXALIPLATIN.KBI 5MG/ML 20ML +P Solution à diluer pour perfusion en flacon de 20 ml;13/01/2010;;;FRESENIUS KABI FRANCE;19/12/2017;20/12/2017;61,2;62,49;N;22.0;13/01/2010;100.0;13/01/2010;;13/01/2010;1,16;1,16;1,16;1,16;;;;;OXALIPLATIN.KBI 5MG/ML 20ML +P Solution à diluer pour perfusion en flacon de 20 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XA03;OXALIPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9339295;R;APTIVUS 100 MG/ML Solution buvable en flacon de 95 ml;25/11/2009;;;BOEHRINGER INGELHEIM;24/11/2009;01/01/2010;225,07;229,8;N;22.0;25/11/2009;100.0;;;25/11/2009;1,16;1,16;1,16;1,16;;;;;APTIVUS 100 MG/ML Solution buvable en flacon de 95 ml;;D;48.0;SOLUTION;292.0;SOLUTION BUVABLE;;;;J05AE09;TIPRANAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;O;N;N
9352597;R;TEMOMEDAC 20 MG Gélu;08/12/2010;;;MEDAC;14/12/2018;01/01/2019;2,074;2,12;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOMEDAC 20 MG Gélu;;;;;;;;;;;;;;;;;;
9352605;R;TEMOMEDAC 250 MG Gélu;08/12/2010;;;MEDAC;14/12/2018;01/01/2019;25,918;26,46;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOMEDAC 250 MG Gélu;;;;;;;;;;;;;;;;;;
9352611;R;TEMOMEDAC 5 MG Gélu;08/12/2010;;;MEDAC;14/12/2018;01/01/2019;0,48;0,49;N;22.0;08/12/2010;100.0;;;08/12/2010;1,16;1,16;1,16;1,16;;;;;TEMOMEDAC 5 MG Gélu;;;;;;;;;;;;;;;;;;
9352686;R;GEMCITABINE TEVA 40 MG/ML 1 Flacon de 25 ml, solution à diluer pour perfusion;20/10/2010;;;TEVA SANTE;21/12/2016;02/01/2017;27,786;28,37;N;22.0;20/10/2010;100.0;20/10/2010;;20/10/2010;1,16;1,16;1,16;1,16;;;;;GEMCITABINE TEVA 40 MG/ML 1 Flacon de 25 ml, solution à diluer pour perfusion;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9352692;R;GEMCITABINE TEVA 40 MG/ML 1 Flacon de 5 ml, solution à diluer pour perfusion;20/10/2010;;;TEVA SANTE;21/12/2016;02/01/2017;5,81;5,93;N;22.0;20/10/2010;100.0;20/10/2010;;20/10/2010;1,16;1,16;1,16;1,16;;;;;GEMCITABINE TEVA 40 MG/ML 1 Flacon de 5 ml, solution à diluer pour perfusion;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9352700;R;GEMCITABINE TEVA 40 MG/ML 1 Flacon de 50 ml, solution à diluer pour perfusion;20/10/2010;;;TEVA SANTE;21/12/2016;02/01/2017;55,571;56,74;N;22.0;20/10/2010;100.0;20/10/2010;;20/10/2010;1,16;1,16;1,16;1,16;;;;;GEMCITABINE TEVA 40 MG/ML 1 Flacon de 50 ml, solution à diluer pour perfusion;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9352887;R;DOCETAXEL EBEWE 10 MG/ML Flacon de 2 ml, solution à diluer pour perfusion;14/01/2011;;;SANDOZ;28/02/2012;01/09/2011;69,84;71,31;N;22.0;14/01/2011;100.0;14/01/2011;;14/01/2011;1,16;1,16;1,16;1,16;;;;;DOCETAXEL EBEWE 10 MG/ML Flacon de 2 ml, solution à diluer pour perfusion;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9352893;R;DOCETAXEL EBEWE 10 MG/ML Flacon de 8 ml, solution à diluer pour perfusion;14/01/2011;;;SANDOZ;28/02/2012;01/09/2011;271,6;277,3;N;22.0;14/01/2011;100.0;14/01/2011;;14/01/2011;1,16;1,16;1,16;1,16;;;;;DOCETAXEL EBEWE 10 MG/ML Flacon de 8 ml, solution à diluer pour perfusion;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9366961;R;IRINOTECAN SEACROSS 20 MG/ML solution à diluer pour perfusion, flacon (verre type I) de 2 ml;24/02/2016;;;MEDIPHA SANTE;23/02/2016;24/02/2016;63,6;64,94;N;22.0;24/02/2016;100.0;;;24/02/2016;1,16;1,16;1,16;1,16;;;;;IRINOTECAN SEACROSS 20 MG/ML solution à diluer pour perfusion, flacon (verre type I) de 2 ml;;;;;;;;;;;;;;;;;;
9366978;R;IRINOTECAN SEACROSS 20 MG/ML solution à diluer pour perfusion, flacon (verre type I) de 5 ml;24/02/2016;;;MEDIPHA SANTE;23/02/2016;24/02/2016;158,33;161,65;N;22.0;24/02/2016;100.0;;;24/02/2016;1,16;1,16;1,16;1,16;;;;;IRINOTECAN SEACROSS 20 MG/ML solution à diluer pour perfusion, flacon (verre type I) de 5 ml;;;;;;;;;;;;;;;;;;
9367535;R;DOCETAXEL EBEWE 10 MG/ML Solution à diluer pour perfusion en flacon de 16 ml;23/11/2011;;;SANDOZ;28/02/2012;23/11/2011;526,72;537,78;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;DOCETAXEL EBEWE 10 MG/ML Solution à diluer pour perfusion en flacon de 16 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9367587;R;RIBAVIRINE MYLAN 200 MG gélule;30/11/2012;;;MYLAN SAS;13/12/2012;30/11/2012;2,975;3,04;N;22.0;14/12/2012;65.0;;;30/11/2012;1,16;1,16;1,16;1,16;;;;;RIBAVIRINE MYLAN 200 MG gélule;;S;21.0;GELULE;64.0;NE PAS OUVRIR ORAL(E);;;;J05AP01;RIBAVIRINE;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;N;N;N;O;O
9368606;R;GEMCITABINE HOSPIRA 38 MG/ML solution à diluer pour perfusion en flacon de 26.3 ml;23/11/2011;;;HOSPIRA FRANCE;21/12/2016;02/01/2017;27,786;28,37;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;GEMCITABINE HOSPIRA 38 MG/ML solution à diluer pour perfusion en flacon de 26.3 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9368612;R;GEMCITABINE HOSPIRA 38 MG/ML Solution à diluer pour perfusion en flacon de 5.3 ml;23/11/2011;;;HOSPIRA FRANCE;21/12/2016;02/01/2017;5,81;5,93;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;GEMCITABINE HOSPIRA 38 MG/ML Solution à diluer pour perfusion en flacon de 5.3 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9368629;R;GEMCITABINE HOSPIRA 38 MG/ML Solution à diluer pour perfusion en flacon de 52.6 ml;23/11/2011;;;HOSPIRA FRANCE;21/12/2016;02/01/2017;55,571;56,74;N;22.0;23/11/2011;100.0;;;23/11/2011;1,16;1,16;1,16;1,16;;;;;GEMCITABINE HOSPIRA 38 MG/ML Solution à diluer pour perfusion en flacon de 52.6 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9368664;T;HUMIRA 40 MG/0,8 ML solution injectable pour usage pédiatrique;02/03/2012;;;ABBVIE;31/10/2018;09/11/2018;278,185;284,03;;;;;;;02/03/2012;1,16;1,16;1,16;1,16;02/03/2012;;02/03/2012;;HUMIRA 40 MG/0,8 ML solution injectable pour usage pédiatrique;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;2,9;MG;INJECTABLE;L04AB04;ADALIMUMAB;M01C;ANTIRHUMATISMAUX SPECIFIQUES;N;N;O;N;O
9320166;R;FIRAZYR 30 MG INJ SRG3ML;22/05/2009;;;SHIRE FRANCE;15/03/2019;01/07/2016;1398,6;1427,97;N;22.0;22/05/2009;65.0;;;22/05/2009;1,16;1,16;1,16;1,16;;;;;FIRAZYR 30 MG INJ SRG3ML;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;;;;B06AC02;ICATIBANT;B06D;MEDICAMENTS CONTRE L'ANGIOEDEME HEREDITAIRE;N;O;N;N;N
9320166;T;FIRAZYR 30 MG INJ SRG3ML;21/11/2009;;;SHIRE FRANCE;15/03/2019;01/07/2016;1398,6;1427,97;;;;;;;21/11/2009;1,16;1,16;1,16;1,16;21/11/2009;;21/11/2009;;FIRAZYR 30 MG INJ SRG3ML;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;;;;B06AC02;ICATIBANT;B06D;MEDICAMENTS CONTRE L'ANGIOEDEME HEREDITAIRE;N;O;N;N;N
9321036;R;IRINOTECAN ACTAVIS 20 MG/ML Solution à diluer pour perfusion en flacon de 2 ml;20/11/2009;;;ACTAVIS FRANCE;22/02/2011;01/01/2010;63,6;64,94;N;22.0;20/11/2009;100.0;20/11/2009;;20/11/2009;1,16;1,16;1,16;1,16;;;;;IRINOTECAN ACTAVIS 20 MG/ML Solution à diluer pour perfusion en flacon de 2 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XX19;IRINOTECAN;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9321042;R;IRINOTECAN ACTAVIS 20 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;20/11/2009;;;ACTAVIS FRANCE;22/02/2011;01/01/2010;158,33;161,65;N;22.0;20/11/2009;100.0;20/11/2009;;20/11/2009;1,16;1,16;1,16;1,16;;;;;IRINOTECAN ACTAVIS 20 MG/ML Solution à diluer pour perfusion en flacon de 5 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XX19;IRINOTECAN;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9322231;R;GEMCITABINE RATIOPHARM 1 G Poudre pour solution pour perfusion en flacon de 50 ml;20/11/2009;;;TEVA SANTE;21/12/2016;02/01/2017;27,786;28,37;N;22.0;20/11/2009;100.0;20/11/2009;;20/11/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE RATIOPHARM 1 G Poudre pour solution pour perfusion en flacon de 50 ml;;;;;;;;;;;;;;;;;;
9322248;R;GEMCITABINE RATIOPHARM 200 MG en flacon de 10ml, poudre pour solution pour perfusion;26/03/2009;;;TEVA SANTE;21/12/2016;02/01/2017;5,81;5,93;N;22.0;26/03/2009;100.0;26/03/2009;;26/03/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE RATIOPHARM 200 MG en flacon de 10ml, poudre pour solution pour perfusion;;;;;;;;;;;;;;;;;;
9323064;R;ORPHACOL 250 MG gélule;07/01/2014;;;CTRS;02/04/2015;27/09/2014;278;283,84;N;22.0;27/09/2014;65.0;;;27/09/2014;1,16;1,16;1,16;1,16;;;;;ORPHACOL 250 MG gélule;;D;21.0;GELULE;328.0;GELULE;;;;A05AA03;ACIDE CHOLIQUE;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;N;N;N;N
9323070;R;ORPHACOL 50 MG gélule;07/01/2014;;;CTRS;02/04/2015;27/09/2014;78;79,64;N;22.0;27/09/2014;65.0;;;27/09/2014;1,16;1,16;1,16;1,16;;;;;ORPHACOL 50 MG gélule;;D;21.0;GELULE;328.0;GELULE;;;;A05AA03;ACIDE CHOLIQUE;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;N;N;N;N
